side,error_type,move_number,san,move_san,count
Black,mistake,91,Rd4,91. Rd4,1
Black,mistake,94,c3+,94. c3+,1
White,mistake,1,e4,1. e4,1
White,mistake,2,Nc3,2. Nc3,1
White,mistake,2,Ra3,2. Ra3,1
White,mistake,2,e5,2. e5,1
White,mistake,3,Bd2,3. Bd2,1
White,mistake,3,Bd5+,3. Bd5+,1
White,mistake,3,Bh3,3. Bh3,1
White,mistake,3,Ke2,3. Ke2,1
White,mistake,3,Nd2,3. Nd2,1
White,mistake,3,Qh4,3. Qh4,1
White,mistake,3,e3,3. e3,1
White,mistake,3,e5,3. e5,1
White,mistake,3,exd5,3. exd5,1
White,mistake,3,g4,3. g4,1
White,mistake,3,h3,3. h3,1
White,mistake,4,Bd3,4. Bd3,1
White,mistake,4,Bxc4,4. Bxc4,1
White,mistake,4,Nc4,4. Nc4,1
White,mistake,4,Nd4,4. Nd4,1
White,mistake,4,Ng5,4. Ng5,1
White,mistake,4,Nxd2,4. Nxd2,1
White,mistake,4,Nxd4,4. Nxd4,1
White,mistake,4,Nxf7,4. Nxf7,1
White,mistake,4,Qa4+,4. Qa4+,1
White,mistake,4,Qc2,4. Qc2,1
White,mistake,4,Qd4,4. Qd4,1
White,mistake,4,Qf3,4. Qf3,1
White,mistake,4,Qxf3,4. Qxf3,1
White,mistake,4,a3,4. a3,1
White,mistake,4,b3,4. b3,1
White,mistake,4,b4,4. b4,1
White,mistake,4,cxd5,4. cxd5,1
White,mistake,4,d4,4. d4,1
White,mistake,4,exd3,4. exd3,1
White,mistake,4,h4,4. h4,1
White,mistake,5,Bd2,5. Bd2,1
White,mistake,5,Bxc4,5. Bxc4,1
White,mistake,5,Bxd3,5. Bxd3,1
White,mistake,5,Bxd5,5. Bxd5,1
White,mistake,5,Bxh6,5. Bxh6,1
White,mistake,5,Nc5,5. Nc5,1
White,mistake,5,Nd5,5. Nd5,1
White,mistake,5,Nf5,5. Nf5,1
White,mistake,5,Nge2,5. Nge2,1
White,mistake,5,Nxc6,5. Nxc6,1
White,mistake,5,Nxe4,5. Nxe4,1
White,mistake,5,Qb3,5. Qb3,1
White,mistake,5,Qc2,5. Qc2,1
White,mistake,5,Qd4,5. Qd4,1
White,mistake,5,Qe2,5. Qe2,1
White,mistake,5,Qe4,5. Qe4,1
White,mistake,5,Qxc3,5. Qxc3,1
White,mistake,5,Rf2,5. Rf2,1
White,mistake,5,a4,5. a4,1
White,mistake,5,dxc6,5. dxc6,1
White,mistake,5,e5,5. e5,1
White,mistake,5,exd5,5. exd5,1
White,mistake,5,f3,5. f3,1
White,mistake,5,f5,5. f5,1
White,mistake,6,Bb3,6. Bb3,1
White,mistake,6,Bd2,6. Bd2,1
White,mistake,6,Bh1,6. Bh1,1
White,mistake,6,Bxb4,6. Bxb4,1
White,mistake,6,Bxb8,6. Bxb8,1
White,mistake,6,Bxc6,6. Bxc6,1
White,mistake,6,Bxh3,6. Bxh3,1
White,mistake,6,Kd1,6. Kd1,1
White,mistake,6,Kd2,6. Kd2,1
White,mistake,6,Nb3,6. Nb3,1
White,mistake,6,Nb4,6. Nb4,1
White,mistake,6,Nbd2,6. Nbd2,1
White,mistake,6,Nc5,6. Nc5,1
White,mistake,6,Nd2,6. Nd2,1
White,mistake,6,Ndb5,6. Ndb5,1
White,mistake,6,Ne2,6. Ne2,1
White,mistake,6,Ne4,6. Ne4,1
White,mistake,6,Nh3,6. Nh3,1
White,mistake,6,Nxc4,6. Nxc4,1
White,mistake,6,Nxd7,6. Nxd7,1
White,mistake,6,Nxe5,6. Nxe5,1
White,mistake,6,Nxg5,6. Nxg5,1
White,mistake,6,Nxh4,6. Nxh4,1
White,mistake,6,Qa4,6. Qa4,1
White,mistake,6,Qc1,6. Qc1,1
White,mistake,6,Qc2,6. Qc2,1
White,mistake,6,Qd4,6. Qd4,1
White,mistake,6,Qe2,6. Qe2,1
White,mistake,6,Qxf3,6. Qxf3,1
White,mistake,6,Rc1,6. Rc1,1
White,mistake,6,Rd1,6. Rd1,1
White,mistake,6,Rg2,6. Rg2,1
White,mistake,6,bxc5,6. bxc5,1
White,mistake,6,cxb4,6. cxb4,1
White,mistake,6,d6,6. d6,1
White,mistake,6,dxc6,6. dxc6,1
White,mistake,6,h4,6. h4,1
White,mistake,7,Bb2,7. Bb2,1
White,mistake,7,Bb5+,7. Bb5+,1
White,mistake,7,Bg4,7. Bg4,1
White,mistake,7,Bxa6,7. Bxa6,1
White,mistake,7,Bxb4,7. Bxb4,1
White,mistake,7,Bxb7,7. Bxb7,1
White,mistake,7,Bxc4,7. Bxc4,1
White,mistake,7,Bxd3,7. Bxd3,1
White,mistake,7,Bxd5,7. Bxd5,1
White,mistake,7,Bxe7,7. Bxe7,1
White,mistake,7,Bxf4,7. Bxf4,1
White,mistake,7,Bxf7+,7. Bxf7+,1
White,mistake,7,Bxg5,7. Bxg5,1
White,mistake,7,Bxh4,7. Bxh4,1
White,mistake,7,Kf1,7. Kf1,1
White,mistake,7,Kh2,7. Kh2,1
White,mistake,7,Na2,7. Na2,1
White,mistake,7,Na4,7. Na4,1
White,mistake,7,Nb1,7. Nb1,1
White,mistake,7,Nc2,7. Nc2,1
White,mistake,7,Ncd2,7. Ncd2,1
White,mistake,7,Nd3,7. Nd3,1
White,mistake,7,Nd5,7. Nd5,1
White,mistake,7,Ne6,7. Ne6,1
White,mistake,7,Nf2,7. Nf2,1
White,mistake,7,Nh4,7. Nh4,1
White,mistake,7,Nxb5,7. Nxb5,1
White,mistake,7,Nxb8,7. Nxb8,1
White,mistake,7,Nxc3,7. Nxc3,1
White,mistake,7,Nxd1,7. Nxd1,1
White,mistake,7,Nxd5,7. Nxd5,1
White,mistake,7,Nxe4,7. Nxe4,1
White,mistake,7,Nxh4,7. Nxh4,1
White,mistake,7,Qc1,7. Qc1,1
White,mistake,7,Qd1,7. Qd1,1
White,mistake,7,Qe2,7. Qe2,1
White,mistake,7,Qg6+,7. Qg6+,1
White,mistake,7,Qh4,7. Qh4,1
White,mistake,7,Qxd4,7. Qxd4,1
White,mistake,7,Qxf3,7. Qxf3,1
White,mistake,7,Rb1,7. Rb1,1
White,mistake,7,Re1,7. Re1,1
White,mistake,7,Rg1,7. Rg1,1
White,mistake,7,a3,7. a3,1
White,mistake,7,a5,7. a5,1
White,mistake,7,b5,7. b5,1
White,mistake,7,bxc3,7. bxc3,1
White,mistake,7,cxd4,7. cxd4,1
White,mistake,7,d6,7. d6,1
White,mistake,7,dxc6,7. dxc6,1
White,mistake,7,exd5,7. exd5,1
White,mistake,7,g4,7. g4,1
White,mistake,8,Bc7,8. Bc7,1
White,mistake,8,Be5,8. Be5,1
White,mistake,8,Bg6+,8. Bg6+,1
White,mistake,8,Bh6,8. Bh6,1
White,mistake,8,Bxc6+,8. Bxc6+,1
White,mistake,8,Bxc7,8. Bxc7,1
White,mistake,8,Bxe7,8. Bxe7,1
White,mistake,8,Bxg5,8. Bxg5,1
White,mistake,8,Bxh5,8. Bxh5,1
White,mistake,8,Ke2,8. Ke2,1
White,mistake,8,Kf1,8. Kf1,1
White,mistake,8,Kh2,8. Kh2,1
White,mistake,8,N1d2,8. N1d2,1
White,mistake,8,Nb5,8. Nb5,1
White,mistake,8,Nc4,8. Nc4,1
White,mistake,8,Nfd2,8. Nfd2,1
White,mistake,8,Ng1,8. Ng1,1
White,mistake,8,Nge2,8. Nge2,1
White,mistake,8,Nxc5,8. Nxc5,1
White,mistake,8,Nxc7,8. Nxc7,1
White,mistake,8,Nxd1,8. Nxd1,1
White,mistake,8,Nxf5,8. Nxf5,1
White,mistake,8,Qb1,8. Qb1,1
White,mistake,8,Qc3,8. Qc3,1
White,mistake,8,Qd4,8. Qd4,1
White,mistake,8,Qd5,8. Qd5,1
White,mistake,8,Qe1,8. Qe1,1
White,mistake,8,Qg3,8. Qg3,1
White,mistake,8,Qh5,8. Qh5,1
White,mistake,8,Qh5+,8. Qh5+,1
White,mistake,8,Qxb7,8. Qxb7,1
White,mistake,8,Qxc2,8. Qxc2,1
White,mistake,8,Qxc4,8. Qxc4,1
White,mistake,8,Qxd5,8. Qxd5,1
White,mistake,8,Qxe4,8. Qxe4,1
White,mistake,8,Qxf3,8. Qxf3,1
White,mistake,8,Rf1,8. Rf1,1
White,mistake,8,Rg1,8. Rg1,1
White,mistake,8,Rxd1,8. Rxd1,1
White,mistake,8,bxc5,8. bxc5,1
White,mistake,8,dxe4,8. dxe4,1
White,mistake,8,dxe6,8. dxe6,1
White,mistake,8,exd4,8. exd4,1
White,mistake,8,exd5,8. exd5,1
White,mistake,8,exf3,8. exf3,1
White,mistake,8,fxg3,8. fxg3,1
White,mistake,8,g4,8. g4,1
White,mistake,8,gxh4,8. gxh4,1
White,mistake,8,h5,8. h5,1
White,mistake,9,Bb6,9. Bb6,1
White,mistake,9,Bc1,9. Bc1,1
White,mistake,9,Bf7+,9. Bf7+,1
White,mistake,9,Bh1,9. Bh1,1
White,mistake,9,Bh2,9. Bh2,1
White,mistake,9,Bxd4,9. Bxd4,1
White,mistake,9,Bxd7+,9. Bxd7+,1
White,mistake,9,Bxe4,9. Bxe4,1
White,mistake,9,Bxe6,9. Bxe6,1
White,mistake,9,Bxf5,9. Bxf5,1
White,mistake,9,Bxh5,9. Bxh5,1
White,mistake,9,Kd1,9. Kd1,1
White,mistake,9,Kf1,9. Kf1,1
White,mistake,9,Kh1,9. Kh1,1
White,mistake,9,Ncb1,9. Ncb1,1
White,mistake,9,Ncb5,9. Ncb5,1
White,mistake,9,Ndb5,9. Ndb5,1
White,mistake,9,Ndxe4,9. Ndxe4,1
White,mistake,9,Ne1,9. Ne1,1
White,mistake,9,Ne3,9. Ne3,1
White,mistake,9,Ne6+,9. Ne6+,1
White,mistake,9,Neg5,9. Neg5,1
White,mistake,9,Nf5,9. Nf5,1
White,mistake,9,Nfd2,9. Nfd2,1
White,mistake,9,Nge2,9. Nge2,1
White,mistake,9,Nxa8,9. Nxa8,1
White,mistake,9,Nxd4,9. Nxd4,1
White,mistake,9,Nxe7,9. Nxe7,1
White,mistake,9,Nxf7,9. Nxf7,1
White,mistake,9,Nxg5,9. Nxg5,1
White,mistake,9,Nxg7+,9. Nxg7+,1
White,mistake,9,O-O-O,9. O-O-O,1
White,mistake,9,Qa6,9. Qa6,1
White,mistake,9,Qb5+,9. Qb5+,1
White,mistake,9,Qc1,9. Qc1,1
White,mistake,9,Qc4,9. Qc4,1
White,mistake,9,Qd1,9. Qd1,1
White,mistake,9,Qd3,9. Qd3,1
White,mistake,9,Qd5,9. Qd5,1
White,mistake,9,Qd6,9. Qd6,1
White,mistake,9,Qe1,9. Qe1,1
White,mistake,9,Qe2,9. Qe2,1
White,mistake,9,Qxb7,9. Qxb7,1
White,mistake,9,Qxc3,9. Qxc3,1
White,mistake,9,Qxc6+,9. Qxc6+,1
White,mistake,9,Qxd4,9. Qxd4,1
White,mistake,9,Qxe5,9. Qxe5,1
White,mistake,9,Qxf5,9. Qxf5,1
White,mistake,9,Ra7,9. Ra7,1
White,mistake,9,Rd1,9. Rd1,1
White,mistake,9,Rxd1,9. Rxd1,1
White,mistake,9,axb5,9. axb5,1
White,mistake,9,bxc3,9. bxc3,1
White,mistake,9,d3,9. d3,1
White,mistake,9,dxc5,9. dxc5,1
White,mistake,9,dxc6,9. dxc6,1
White,mistake,9,dxe4,9. dxe4,1
White,mistake,9,exf6,9. exf6,1
White,mistake,9,f3,9. f3,1
White,mistake,10,Ba4,10. Ba4,1
White,mistake,10,Bb2,10. Bb2,1
White,mistake,10,Bb4,10. Bb4,1
White,mistake,10,Bc2,10. Bc2,1
White,mistake,10,Bc4,10. Bc4,1
White,mistake,10,Bc7,10. Bc7,1
White,mistake,10,Bd4,10. Bd4,1
White,mistake,10,Bd5,10. Bd5,1
White,mistake,10,Be4,10. Be4,1
White,mistake,10,Be6+,10. Be6+,1
White,mistake,10,Bf3,10. Bf3,1
White,mistake,10,Bh1,10. Bh1,1
White,mistake,10,Bh5+,10. Bh5+,1
White,mistake,10,Bxc6+,10. Bxc6+,1
White,mistake,10,Bxd6,10. Bxd6,1
White,mistake,10,Bxe5,10. Bxe5,1
White,mistake,10,Bxf7+,10. Bxf7+,1
White,mistake,10,Bxh3,10. Bxh3,1
White,mistake,10,Bxh6,10. Bxh6,1
White,mistake,10,Bxh8,10. Bxh8,1
White,mistake,10,Kc2,10. Kc2,1
White,mistake,10,Ke1,10. Ke1,1
White,mistake,10,Ke2,10. Ke2,1
White,mistake,10,Kf1,10. Kf1,1
White,mistake,10,Kxd3,10. Kxd3,1
White,mistake,10,Kxg2,10. Kxg2,1
White,mistake,10,N1d2,10. N1d2,1
White,mistake,10,Nb1,10. Nb1,1
White,mistake,10,Nba3,10. Nba3,1
White,mistake,10,Nbxd4,10. Nbxd4,1
White,mistake,10,Nc6,10. Nc6,1
White,mistake,10,Nc7,10. Nc7,1
White,mistake,10,Nc7+,10. Nc7+,1
White,mistake,10,Nd6+,10. Nd6+,1
White,mistake,10,Ne1,10. Ne1,1
White,mistake,10,Ne2,10. Ne2,1
White,mistake,10,Ne6+,10. Ne6+,1
White,mistake,10,Ned2,10. Ned2,1
White,mistake,10,Nf5,10. Nf5,1
White,mistake,10,Nfd2,10. Nfd2,1
White,mistake,10,Ng1,10. Ng1,1
White,mistake,10,Nh2,10. Nh2,1
White,mistake,10,Nh3,10. Nh3,1
White,mistake,10,Nxa8,10. Nxa8,1
White,mistake,10,Nxb4,10. Nxb4,1
White,mistake,10,Nxb5,10. Nxb5,1
White,mistake,10,Nxb8,10. Nxb8,1
White,mistake,10,Nxd3,10. Nxd3,1
White,mistake,10,Nxe2,10. Nxe2,1
White,mistake,10,Nxe6,10. Nxe6,1
White,mistake,10,Nxf5,10. Nxf5,1
White,mistake,10,Nxh4,10. Nxh4,1
White,mistake,10,Nxh7,10. Nxh7,1
White,mistake,10,O-O-O,10. O-O-O,1
White,mistake,10,Qb4,10. Qb4,1
White,mistake,10,Qc3,10. Qc3,1
White,mistake,10,Qd5,10. Qd5,1
White,mistake,10,Qe6+,10. Qe6+,1
White,mistake,10,Qf3,10. Qf3,1
White,mistake,10,Qf4,10. Qf4,1
White,mistake,10,Qf7+,10. Qf7+,1
White,mistake,10,Qg3,10. Qg3,1
White,mistake,10,Qg4,10. Qg4,1
White,mistake,10,Qxb5,10. Qxb5,1
White,mistake,10,Qxc6+,10. Qxc6+,1
White,mistake,10,Qxd7+,10. Qxd7+,1
White,mistake,10,Qxe7+,10. Qxe7+,1
White,mistake,10,Qxf3,10. Qxf3,1
White,mistake,10,Qxf7+,10. Qxf7+,1
White,mistake,10,Qxg7,10. Qxg7,1
White,mistake,10,Rad1,10. Rad1,1
White,mistake,10,Rde1,10. Rde1,1
White,mistake,10,Re1+,10. Re1+,1
White,mistake,10,Rf1,10. Rf1,1
White,mistake,10,Rfe1,10. Rfe1,1
White,mistake,10,Rxe4,10. Rxe4,1
White,mistake,10,Rxf2,10. Rxf2,1
White,mistake,10,axb5,10. axb5,1
White,mistake,10,bxa6,10. bxa6,1
White,mistake,10,bxc6,10. bxc6,1
White,mistake,10,c3,10. c3,1
White,mistake,10,cxd4,10. cxd4,1
White,mistake,10,cxd6,10. cxd6,1
White,mistake,10,d3,10. d3,1
White,mistake,10,dxc4,10. dxc4,1
White,mistake,10,dxe6,10. dxe6,1
White,mistake,10,e6,10. e6,1
White,mistake,10,exd3,10. exd3,1
White,mistake,10,exf6,10. exf6,1
White,mistake,10,f4,10. f4,1
White,mistake,10,g5,10. g5,1
White,mistake,10,gxh4,10. gxh4,1
White,mistake,10,h5,10. h5,1
White,mistake,11,Ba5,11. Ba5,1
White,mistake,11,Bb5+,11. Bb5+,1
White,mistake,11,Bc2,11. Bc2,1
White,mistake,11,Bc3,11. Bc3,1
White,mistake,11,Bc4,11. Bc4,1
White,mistake,11,Bc6+,11. Bc6+,1
White,mistake,11,Be4,11. Be4,1
White,mistake,11,Bf2,11. Bf2,1
White,mistake,11,Bf7+,11. Bf7+,1
White,mistake,11,Bxa8,11. Bxa8,1
White,mistake,11,Bxb5,11. Bxb5,1
White,mistake,11,Bxc5,11. Bxc5,1
White,mistake,11,Bxd4,11. Bxd4,1
White,mistake,11,Bxd6,11. Bxd6,1
White,mistake,11,Bxd8,11. Bxd8,1
White,mistake,11,Bxf6+,11. Bxf6+,1
White,mistake,11,Bxf7,11. Bxf7,1
White,mistake,11,Bxf7+,11. Bxf7+,1
White,mistake,11,Bxg6,11. Bxg6,1
White,mistake,11,Bxh1,11. Bxh1,1
White,mistake,11,Kg1,11. Kg1,1
White,mistake,11,Kg3,11. Kg3,1
White,mistake,11,Kh1,11. Kh1,1
White,mistake,11,Kh2,11. Kh2,1
White,mistake,11,Na5,11. Na5,1
White,mistake,11,Na7,11. Na7,1
White,mistake,11,Nb5+,11. Nb5+,1
White,mistake,11,Nb6,11. Nb6,1
White,mistake,11,Nc4,11. Nc4,1
White,mistake,11,Ncb5,11. Ncb5,1
White,mistake,11,Ncd2,11. Ncd2,1
White,mistake,11,Ncxe4,11. Ncxe4,1
White,mistake,11,Nde2,11. Nde2,1
White,mistake,11,Ndxe2,11. Ndxe2,1
White,mistake,11,Ne1,11. Ne1,1
White,mistake,11,Ned2,11. Ned2,1
White,mistake,11,Nf6+,11. Nf6+,1
White,mistake,11,Nfxd2,11. Nfxd2,1
White,mistake,11,Nge2,11. Nge2,1
White,mistake,11,Nh2,11. Nh2,1
White,mistake,11,Nxc4,11. Nxc4,1
White,mistake,11,Nxc5,11. Nxc5,1
White,mistake,11,Nxc8+,11. Nxc8+,1
White,mistake,11,Nxd1,11. Nxd1,1
White,mistake,11,Nxd2,11. Nxd2,1
White,mistake,11,Nxd4,11. Nxd4,1
White,mistake,11,Nxd6+,11. Nxd6+,1
White,mistake,11,Nxe2,11. Nxe2,1
White,mistake,11,Nxe5+,11. Nxe5+,1
White,mistake,11,Nxf6,11. Nxf6,1
White,mistake,11,Nxg4,11. Nxg4,1
White,mistake,11,Nxg5,11. Nxg5,1
White,mistake,11,Nxg6,11. Nxg6,1
White,mistake,11,Nxh4,11. Nxh4,1
White,mistake,11,Nxh8,11. Nxh8,1
White,mistake,11,Qb5,11. Qb5,1
White,mistake,11,Qc4,11. Qc4,1
White,mistake,11,Qd4,11. Qd4,1
White,mistake,11,Qe1,11. Qe1,1
White,mistake,11,Qe3,11. Qe3,1
White,mistake,11,Qf7+,11. Qf7+,1
White,mistake,11,Qg4,11. Qg4,1
White,mistake,11,Qh5,11. Qh5,1
White,mistake,11,Qxa7,11. Qxa7,1
White,mistake,11,Qxc2,11. Qxc2,1
White,mistake,11,Qxc3,11. Qxc3,1
White,mistake,11,Qxc6,11. Qxc6,1
White,mistake,11,Qxc6+,11. Qxc6+,1
White,mistake,11,Qxd3,11. Qxd3,1
White,mistake,11,Qxd8,11. Qxd8,1
White,mistake,11,Qxe5,11. Qxe5,1
White,mistake,11,Qxe7+,11. Qxe7+,1
White,mistake,11,Qxf5,11. Qxf5,1
White,mistake,11,Ra3,11. Ra3,1
White,mistake,11,Re1+,11. Re1+,1
White,mistake,11,Rf1,11. Rf1,1
White,mistake,11,Rxa1,11. Rxa1,1
White,mistake,11,Rxb7,11. Rxb7,1
White,mistake,11,Rxe5,11. Rxe5,1
White,mistake,11,axb4,11. axb4,1
White,mistake,11,bxa3,11. bxa3,1
White,mistake,11,cxb5,11. cxb5,1
White,mistake,11,cxd4,11. cxd4,1
White,mistake,11,d3,11. d3,1
White,mistake,11,dxc6,11. dxc6,1
White,mistake,11,exd4,11. exd4,1
White,mistake,11,exd6,11. exd6,1
White,mistake,11,exd7+,11. exd7+,1
White,mistake,11,exf4,11. exf4,1
White,mistake,11,fxg3,11. fxg3,1
White,mistake,11,g4,11. g4,1
White,mistake,11,gxf3,11. gxf3,1
White,mistake,11,gxh4,11. gxh4,1
White,mistake,11,h4,11. h4,1
White,mistake,11,hxg3,11. hxg3,1
White,mistake,12,Bb1,12. Bb1,1
White,mistake,12,Bb5,12. Bb5,1
White,mistake,12,Bb5+,12. Bb5+,1
White,mistake,12,Bc3,12. Bc3,1
White,mistake,12,Bc4,12. Bc4,1
White,mistake,12,Bc6,12. Bc6,1
White,mistake,12,Bd6,12. Bd6,1
White,mistake,12,Be1,12. Be1,1
White,mistake,12,Be6,12. Be6,1
White,mistake,12,Bf3,12. Bf3,1
White,mistake,12,Bg6+,12. Bg6+,1
White,mistake,12,Bxb4,12. Bxb4,1
White,mistake,12,Bxb7+,12. Bxb7+,1
White,mistake,12,Bxe6,12. Bxe6,1
White,mistake,12,Bxf4,12. Bxf4,1
White,mistake,12,Bxg4,12. Bxg4,1
White,mistake,12,Bxg5,12. Bxg5,1
White,mistake,12,Bxg6+,12. Bxg6+,1
White,mistake,12,Bxh3,12. Bxh3,1
White,mistake,12,Bxh7+,12. Bxh7+,1
White,mistake,12,Kd1,12. Kd1,1
White,mistake,12,Ke2,12. Ke2,1
White,mistake,12,Kf4,12. Kf4,1
White,mistake,12,Kh2,12. Kh2,1
White,mistake,12,Kxd1,12. Kxd1,1
White,mistake,12,Kxf1,12. Kxf1,1
White,mistake,12,Kxg2,12. Kxg2,1
White,mistake,12,N1d2,12. N1d2,1
White,mistake,12,Na2,12. Na2,1
White,mistake,12,Nbc3,12. Nbc3,1
White,mistake,12,Nbd4,12. Nbd4,1
White,mistake,12,Nc4,12. Nc4,1
White,mistake,12,Nc7+,12. Nc7+,1
White,mistake,12,Nca3,12. Nca3,1
White,mistake,12,Nce4,12. Nce4,1
White,mistake,12,Ndc3,12. Ndc3,1
White,mistake,12,Nde4,12. Nde4,1
White,mistake,12,Nfg5,12. Nfg5,1
White,mistake,12,Ng6,12. Ng6,1
White,mistake,12,Nh3,12. Nh3,1
White,mistake,12,Nxa4,12. Nxa4,1
White,mistake,12,Nxb5,12. Nxb5,1
White,mistake,12,Nxb6+,12. Nxb6+,1
White,mistake,12,Nxb8,12. Nxb8,1
White,mistake,12,Nxc8+,12. Nxc8+,1
White,mistake,12,Nxd6+,12. Nxd6+,1
White,mistake,12,Nxd7,12. Nxd7,1
White,mistake,12,Nxd7+,12. Nxd7+,1
White,mistake,12,Nxd8,12. Nxd8,1
White,mistake,12,Nxe7,12. Nxe7,1
White,mistake,12,Nxf7,12. Nxf7,1
White,mistake,12,Nxg2,12. Nxg2,1
White,mistake,12,Nxg4,12. Nxg4,1
White,mistake,12,Qa5,12. Qa5,1
White,mistake,12,Qc3,12. Qc3,1
White,mistake,12,Qd3,12. Qd3,1
White,mistake,12,Qd5,12. Qd5,1
White,mistake,12,Qe2+,12. Qe2+,1
White,mistake,12,Qf4,12. Qf4,1
White,mistake,12,Qf7,12. Qf7,1
White,mistake,12,Qxa5,12. Qxa5,1
White,mistake,12,Qxa7,12. Qxa7,1
White,mistake,12,Qxa8,12. Qxa8,1
White,mistake,12,Qxb5,12. Qxb5,1
White,mistake,12,Qxc6+,12. Qxc6+,1
White,mistake,12,Qxc7,12. Qxc7,1
White,mistake,12,Qxd7+,12. Qxd7+,1
White,mistake,12,Qxd8+,12. Qxd8+,1
White,mistake,12,Qxe6+,12. Qxe6+,1
White,mistake,12,Qxh5+,12. Qxh5+,1
White,mistake,12,Ra3,12. Ra3,1
White,mistake,12,Rc4,12. Rc4,1
White,mistake,12,Rd1+,12. Rd1+,1
White,mistake,12,Re1+,12. Re1+,1
White,mistake,12,Re3,12. Re3,1
White,mistake,12,Rh2,12. Rh2,1
White,mistake,12,Rhe1,12. Rhe1,1
White,mistake,12,Rxa5,12. Rxa5,1
White,mistake,12,Rxc2,12. Rxc2,1
White,mistake,12,Rxc7,12. Rxc7,1
White,mistake,12,axb4,12. axb4,1
White,mistake,12,c3,12. c3,1
White,mistake,12,cxb5,12. cxb5,1
White,mistake,12,cxd3,12. cxd3,1
White,mistake,12,dxc6,12. dxc6,1
White,mistake,12,dxe6,12. dxe6,1
White,mistake,12,exd3,12. exd3,1
White,mistake,12,exd4,12. exd4,1
White,mistake,12,exd6,12. exd6,1
White,mistake,12,exf3,12. exf3,1
White,mistake,12,exf5,12. exf5,1
White,mistake,12,exf7+,12. exf7+,1
White,mistake,12,f4,12. f4,1
White,mistake,12,fxg3,12. fxg3,1
White,mistake,12,gxf3,12. gxf3,1
White,mistake,12,hxg6,12. hxg6,1
White,mistake,13,Ba4,13. Ba4,1
White,mistake,13,Ba6,13. Ba6,1
White,mistake,13,Bb3,13. Bb3,1
White,mistake,13,Bb5,13. Bb5,1
White,mistake,13,Bc2,13. Bc2,1
White,mistake,13,Bc5,13. Bc5,1
White,mistake,13,Bc6+,13. Bc6+,1
White,mistake,13,Bd5,13. Bd5,1
White,mistake,13,Bd6,13. Bd6,1
White,mistake,13,Bg6+,13. Bg6+,1
White,mistake,13,Bh3,13. Bh3,1
White,mistake,13,Bh3+,13. Bh3+,1
White,mistake,13,Bxb2,13. Bxb2,1
White,mistake,13,Bxb4,13. Bxb4,1
White,mistake,13,Bxb5+,13. Bxb5+,1
White,mistake,13,Bxb8,13. Bxb8,1
White,mistake,13,Bxc3,13. Bxc3,1
White,mistake,13,Bxc4,13. Bxc4,1
White,mistake,13,Bxc7,13. Bxc7,1
White,mistake,13,Bxc8,13. Bxc8,1
White,mistake,13,Bxd2,13. Bxd2,1
White,mistake,13,Bxd4,13. Bxd4,1
White,mistake,13,Bxd5+,13. Bxd5+,1
White,mistake,13,Bxd6,13. Bxd6,1
White,mistake,13,Bxd6+,13. Bxd6+,1
White,mistake,13,Bxf8,13. Bxf8,1
White,mistake,13,Bxg7,13. Bxg7,1
White,mistake,13,Bxh7+,13. Bxh7+,1
White,mistake,13,Kc1,13. Kc1,1
White,mistake,13,Kc3,13. Kc3,1
White,mistake,13,Kf1,13. Kf1,1
White,mistake,13,Kf2,13. Kf2,1
White,mistake,13,Kh1,13. Kh1,1
White,mistake,13,Kh2,13. Kh2,1
White,mistake,13,Kxd2,13. Kxd2,1
White,mistake,13,Kxf1,13. Kxf1,1
White,mistake,13,N1d2,13. N1d2,1
White,mistake,13,Nb6,13. Nb6,1
White,mistake,13,Nc8,13. Nc8,1
White,mistake,13,Ncb5,13. Ncb5,1
White,mistake,13,Nd5+,13. Nd5+,1
White,mistake,13,Nd6+,13. Nd6+,1
White,mistake,13,Ndxc4,13. Ndxc4,1
White,mistake,13,Ndxe4,13. Ndxe4,1
White,mistake,13,Ne3,13. Ne3,1
White,mistake,13,Ne6,13. Ne6,1
White,mistake,13,Neg5,13. Neg5,1
White,mistake,13,Nexd5,13. Nexd5,1
White,mistake,13,Nf2,13. Nf2,1
White,mistake,13,Nf7,13. Nf7,1
White,mistake,13,Nfd2,13. Nfd2,1
White,mistake,13,Nfd4,13. Nfd4,1
White,mistake,13,Nfxd4,13. Nfxd4,1
White,mistake,13,Ng4,13. Ng4,1
White,mistake,13,Ngxe4,13. Ngxe4,1
White,mistake,13,Nxb5,13. Nxb5,1
White,mistake,13,Nxb7+,13. Nxb7+,1
White,mistake,13,Nxc7,13. Nxc7,1
White,mistake,13,Nxd6,13. Nxd6,1
White,mistake,13,Nxe7,13. Nxe7,1
White,mistake,13,Nxf7,13. Nxf7,1
White,mistake,13,Nxg5+,13. Nxg5+,1
White,mistake,13,Nxh4,13. Nxh4,1
White,mistake,13,Nxh6,13. Nxh6,1
White,mistake,13,Nxh8,13. Nxh8,1
White,mistake,13,Qa2,13. Qa2,1
White,mistake,13,Qa6,13. Qa6,1
White,mistake,13,Qb3+,13. Qb3+,1
White,mistake,13,Qb4,13. Qb4,1
White,mistake,13,Qb5,13. Qb5,1
White,mistake,13,Qc4,13. Qc4,1
White,mistake,13,Qe3,13. Qe3,1
White,mistake,13,Qe4+,13. Qe4+,1
White,mistake,13,Qg4,13. Qg4,1
